time,Irr,v_wind,T_amb,T_water,P_elec_wind,P_pv,P_req,Q_provided,T_in,T_out,SOC,P_CCreq,P_bat,P_export,P_CC,Q_heat
193500.0,0.0,5.29762393998653,263.318856852315,265.285085481852,248464.3884020527,0.0,385424.9514406551,480106.90576559264,265.285085481852,364.0654679546401,0.32065329049032426,350000.0,-133586.79737682512,350000.0,368207.60015253467,47340.97716246875
194400.0,0.0,5.39785367939913,267.013540062763,268.240832050211,261037.766967158,0.0,372650.3897835173,466833.5618750443,268.240832050211,364.0624890832031,0.2967985052444626,350000.0,-124387.1844734971,350000.0,366267.8914670494,47091.586045763506
195300.0,0.0,5.35851597527027,264.205380142886,265.994304114308,256706.7431145422,0.0,382359.75050438865,476922.024185099,265.994304114308,364.0647531872952,0.2745865080170524,350000.0,-115943.6466689751,350000.0,367742.17542498483,47281.1368403552
196200.0,0.0,5.30831874017389,267.542240865887,268.663792692709,248019.67188527057,0.0,370822.3789303632,464934.17641346843,268.663792692709,364.06206281344424,0.2538822853975926,350000.0,-134340.07861911808,350000.0,365990.32354540937,47055.898741552635
197100.0,0.0,5.23189247163206,263.865488019448,265.722390415558,239086.41844413723,0.0,383534.94541023305,478143.1045276076,265.722390415558,364.0650272283646,0.22989298564417868,350000.0,-131735.960486226,350000.0,367920.61878978985,47304.07955868727
198000.0,0.0,5.27385018473213,264.886931740908,266.539545392726,244419.90283507606,0.0,380003.2499830893,474473.51419806667,266.539545392726,364.06420368021367,0.20636870698592402,350000.0,-35664.75912117446,246549.71654601747,367384.3608360233,47235.13210748872
198900.0,0.0,5.26825927792018,263.7288335891,265.61306687128,244168.94604534074,0.0,384007.4352954978,478634.0427609693,265.61306687128,364.06513740722335,0.2,350000.0,-0.0,214165.69606225146,367992.3623657225,47313.30373273575
199800.0,0.0,5.27384228896727,265.795388004719,267.266310403775,244006.80819854478,0.0,376862.2146374743,471209.83725683717,267.266310403775,364.0634712292126,0.2,350000.0,-0.0,209999.37290304695,366907.42129752255,47173.81130968148
200700.0,0.0,5.33783665129026,261.117823838702,263.524259070962,255212.597228255,0.0,393035.13892906305,488014.23271083826,263.524259070962,364.0672425572251,0.2,350000.0,-0.0,228350.38259078073,369363.14248468145,47489.54689088762
201600.0,0.0,5.21428260786952,265.856237716992,267.314990173594,235806.186494917,0.0,376651.8235546711,470991.2314628772,267.314990173594,364.063422168587,0.2,350000.0,-0.0,192771.04756585395,366875.4751985792,47169.703954103046
202500.0,1.89026593560539,5.22444466111037,263.658264980341,265.556611984273,238158.72416742754,3162.2735279386457,384251.42997441854,478887.5642020725,265.556611984273,364.06519430379626,0.2,350000.0,-0.0,214669.1741406951,368029.410885321,47318.06711382698
203400.0,31.0175494399754,5.1821305908411,263.861865749538,265.719492599631,232330.6279489308,51871.09466652404,383547.4695990882,478156.1177229006,265.719492599631,364.0650301488522,0.2,350000.0,-0.0,249950.29264103633,367922.52048149257,47304.3240619062
204300.0,8.8130873764116,5.05110112740981,265.767285678745,267.243828542996,214388.44080351663,14687.875055304972,376959.379908598,471310.79634196754,267.243828542996,364.0634938869647,0.2,350000.0,-0.0,195528.8462597334,366922.1750186589,47175.708216684725
205200.0,11.2187270911517,5.1468097425221,268.379778974442,269.333823179553,225713.37170661936,18609.183188595038,367926.5468390813,461925.2766775316,269.333823179553,364.0613875408412,0.2,350000.0,-0.0,217363.17498661636,365550.61603841797,46999.364919225176
206100.0,8.66544084911565,5.04590282739159,265.950532470592,267.390425976473,213654.56489425173,14437.043884391871,376325.79448122176,470652.47259769187,267.390425976473,364.0633461425972,0.2,350000.0,-0.0,210165.06193956232,366825.9704529392,47163.339058235055
207000.0,29.8628647922725,5.11515814629366,262.671610052066,264.767288041653,223935.14592272352,50046.732234420095,387662.84131813614,482432.1739611072,264.767288041653,364.0659898031711,0.2,350000.0,-0.0,247656.08367592184,368547.4047226654,47384.66632148556
207900.0,15.1201289687226,5.1340136156873,265.619443087363,267.12555446989,225181.84903570332,25205.885057792013,377470.5534494922,471841.92863269825,267.12555446989,364.06361308637844,0.2,350000.0,-0.0,212724.89277535919,366999.79237913445,47185.687591603004
208800.0,14.3132103389605,5.04872086825288,263.770049457358,265.646039565886,214881.85680023403,23940.130357161237,383864.9292617414,478485.97258499806,265.646039565886,364.0651041765603,0.2,350000.0,-0.0,211351.43370790308,367970.724034887,47310.521661628336
209700.0,41.9958401095101,4.88110985132452,264.676711104108,266.371368883286,193855.74072149242,70127.58792510458,380730.09889906924,475228.74290001474,266.371368883286,364.0643731724853,0.2,350000.0,-0.0,230118.39938485558,367494.7266703433,47249.32200047272
210600.0,41.7402019419854,4.87752747261154,264.646114902798,266.346891922238,193440.23051200592,69704.53672724385,380835.8868754249,475338.6613635472,266.346891922238,364.06439784094675,0.2,350000.0,-0.0,232414.66834018053,367510.78967603104,47251.387244061145
211500.0,0.0,4.91501228907391,263.158666802775,265.15693344222,198483.44888859967,0.0,385978.81696799473,480682.39694962016,265.15693344222,364.0655971093026,0.2,350000.0,-0.0,167647.5620131748,368291.6999285431,47351.78999081269
212400.0,0.0,4.69227739854999,266.729757253441,268.013805802753,171561.28146935088,0.0,373631.5837826873,467853.0665534728,268.013805802753,364.0627178856354,0.2,350000.0,-0.0,135582.46450135615,366416.87744194345,47110.741385392736
213300.0,22.6382164840575,4.88299688813592,264.613213933545,266.320571146836,194103.57786618447,37807.18793035983,380949.6437082453,475456.8598272168,266.320571146836,364.064424367648,0.2,350000.0,-0.0,208279.18201385697,367528.0626848889,47253.60805948573
214200.0,31.5854494674026,4.73583548080234,267.311789282065,268.479431425652,176193.59421990046,52493.89990550436,371619.1774104558,465762.0858573771,268.479431425652,364.0622486170982,0.2,350000.0,-0.0,197737.85041715953,366111.3106269159,47071.45422346062
215100.0,18.1311803151528,4.76549401848474,266.548409430927,267.868727544742,179778.57637320965,30174.903356177045,374258.6034236507,468504.5681504756,267.868727544742,364.0628640989419,0.2,350000.0,-0.0,188334.30231893086,366512.0850487633,47122.98236341243
216000.0,28.869291225818,4.68059600052746,265.674391616922,267.169513293537,170616.69035213502,48121.55250280014,377280.5660165149,471644.5231482305,267.169513293537,364.0635687836342,0.2,350000.0,-0.0,194479.63943128445,366970.94440111594,47181.978565857775
216900.0,70.6214525765326,4.58521882885462,262.388343328298,264.540674662638,161381.93539123583,118413.45916833563,388642.25092434144,483449.8245750212,264.540674662638,364.06621818950475,0.2,350000.0,-0.0,252514.82854305656,368696.1197526436,47403.78682533989
217800.0,43.8783643224083,4.59259251956648,264.631461334853,266.335169067883,161485.37792000623,73277.11483911585,380886.5523578308,475391.3050776257,266.335169067883,364.0644096555172,0.2,350000.0,-0.0,196120.24183478064,367518.48279920215,47252.37635989743
218700.0,23.093961018523,4.58170394806581,266.527872990988,267.85229839279,159776.07442724204,38435.65762592765,374329.6092456087,468578.34639182535,267.85229839279,364.0628806566305,0.2,350000.0,-0.0,167325.17969533888,366522.8666797313,47124.36857310832
219600.0,44.9452380612517,4.64314566153724,265.340277122851,266.902221698281,166657.30226444022,74963.22629154297,378435.7844647354,472844.84705315053,266.902221698281,364.06383816643825,0.2,350000.0,-0.0,217290.91931037453,367146.35451050324,47204.53129420756
220500.0,34.560733751908,4.5390313773507,264.698333114731,266.388666491785,155881.65808588415,57709.68604526991,380655.33965933707,475151.06468884833,266.388666491785,364.0643557395456,0.2,350000.0,-0.0,185155.55966641865,367483.37511476624,47247.86251475566
221400.0,0.0,4.46143971451569,264.954155761199,266.593324608959,147953.08649556397,0.0,379770.81939482584,474232.00836706394,266.593324608959,364.0641494802451,0.2,350000.0,-0.0,117297.7468362269,367349.06822537055,47230.59448611908
222300.0,53.9596890452312,4.32433913230586,264.177204250697,265.971763400558,134922.9093049429,90186.51845592674,382457.17013456847,477023.2475607244,265.971763400558,364.06477590436066,0.2,350000.0,-0.0,195338.6083660438,367756.9677683841,47283.03871307796
223200.0,38.5623410827579,4.3407157190628,266.144070273956,267.545256219165,135963.91958657705,64224.33694863384,375656.627339887,469957.17785290297,267.545256219165,364.0631901010094,0.2,350000.0,-0.0,167731.0864006424,366724.3631061731,47150.27525650798
224100.0,0.0,4.28912420078641,266.595279384496,267.906223507597,131063.66350125425,0.0,374096.54809234705,468336.1853754401,267.906223507597,364.0628263096219,0.2,350000.0,-0.0,105407.03616136723,366487.47832313966,47119.81864154653
225000.0,33.6929232524254,4.44337927535667,262.47913243945,264.61330595156,146838.9445345579,56484.92580771416,388328.3427941575,483123.6599148318,264.61330595156,364.0661449899706,0.2,350000.0,-0.0,179227.322249925,368648.4554692888,47397.658560337135
225900.0,14.9676706757872,4.18141280136315,265.065455856443,266.682364685154,121780.64142049353,24976.606425712136,379385.99345762073,473832.1569170009,266.682364685154,364.06405974354624,0.2,350000.0,-0.0,108428.90505204815,367290.63567536743,47223.08172969011
226800.0,6.91787873777816,4.23883268396524,265.751071205721,267.230856964577,126705.38271577467,11529.660366904129,377015.442302471,471369.04768969875,267.230856964577,364.0635069600288,0.2,350000.0,-0.0,108849.04962505808,366930.68761699647,47176.802693613834
227700.0,36.3547387025862,4.23025946172032,263.323271789993,265.288617431994,126508.06586400831,60855.29446859628,385409.6865612699,480091.04486962094,265.288617431994,364.06546439505706,0.2,350000.0,-0.0,160347.91803013356,368205.28231025365,47340.67915417548
228600.0,10.6652847293093,4.23133119678047,266.089793492498,267.501834793998,125954.71079298388,17764.424811063374,375844.29216845357,470152.1700469663,267.501834793998,364.0632338621507,0.2,350000.0,-0.0,108309.44904277733,366752.8584164385,47153.93893925639
229500.0,1.54521431941464,3.96619215506732,265.344454080375,266.9055632643,103873.62967784541,2577.2114115389636,378421.34241425723,472829.8411134066,266.9055632643,364.0638347987288,0.2,350000.0,-0.0,80606.54892093083,367144.16160780314,47204.2493495747
230400.0,0.0,4.00585129383262,265.535295995877,267.058236796702,106982.96683438189,0.0,377761.49644709594,472144.2314876526,267.058236796702,364.0636809307248,0.2,350000.0,-0.0,78561.62442012469,367043.9696021646,47191.36752027831
231300.0,0.0,3.98038175370518,263.303908703224,265.27312696258,105391.85657785035,0.0,385476.6354528782,480160.6077779429,265.27312696258,364.0654800067192,0.2,350000.0,-0.0,77630.36013075442,368215.4479308074,47341.98616253238
232200.0,0.0,4.06834036348175,262.956366950827,264.995093560662,112607.20065046973,0.0,386678.2793534639,481409.16981510224,264.995093560662,364.0657602153705,0.2,350000.0,-0.0,77130.56519759155,368397.90735081583,47365.44523081919
233100.0,0.0,3.9451221201881,265.448121278777,266.988497023022,102207.27472662706,0.0,378062.90761961223,472457.41124697734,266.988497023022,364.0637512161214,0.2,350000.0,-0.0,65528.99537316314,367089.73632864206,47197.25181368256
234000.0,0.0,3.9907386048436,265.583721638415,267.096977310732,105767.19208315239,0.0,377594.0622393046,471970.2598181186,267.096977310732,364.06364188711666,0.2,350000.0,-0.0,77704.28446354019,367018.5461398321,47188.09878940699
234900.0,0.0,4.13784158617289,266.714609368589,268.001687494872,117652.73044901421,0.0,373683.9583918175,467907.48612705804,268.001687494872,364.06273009875326,0.2,350000.0,-0.0,90058.66820970963,366424.8300814908,47111.763867620255
235800.0,0.0,3.96664009187303,262.134970551873,264.337976441498,104531.84852903069,0.0,389518.3006342404,484360.0796097375,264.337976441498,364.0664224735756,0.2,350000.0,-0.0,80847.89013721317,368829.1404602667,47420.88948774858
236700.0,0.0,4.12119292122796,261.829814486552,264.093851589242,117299.65333384446,0.0,390573.39379092975,485456.3688352452,264.093851589242,364.066668508387,0.2,350000.0,-0.0,77781.35269960406,368989.3473945602,47441.487522157746
237600.0,0.0,4.01510090653677,262.177167287634,264.371733830107,108401.52649809518,0.0,389372.4031994648,484208.48561563424,264.371733830107,364.06638845207937,0.2,350000.0,-0.0,67828.13270716544,368806.98717399215,47418.041208084716
238500.0,0.0,3.97345309293387,266.214980231596,267.601984185277,104276.58865745532,0.0,375411.4524292438,469702.43009797833,267.601984185277,364.06313292922084,0.2,350000.0,-0.0,64904.185457990505,366687.1353784121,47145.48883436728
239400.0,0.0,4.02126367732314,264.602538760113,266.31203100809,108410.28162806136,0.0,380986.5536822395,475495.2109496243,266.31203100809,364.06443297460214,0.2,350000.0,-0.0,82998.82919881755,367533.66715094063,47254.32863369238
240300.0,0.0,4.08292498380912,263.024898390179,265.049918712143,113808.05798253609,0.0,386441.3282949892,481162.96701231506,265.049918712143,364.0657049612836,0.2,350000.0,-0.0,82821.5043002966,368361.9283451561,47360.819358662935
241200.0,0.0,4.04015488535935,262.440889977962,264.582711982369,110389.08962906756,0.0,388460.56811751594,483261.04797049105,264.582711982369,364.0661758232977,0.2,350000.0,-0.0,73947.76133407839,368668.53276156995,47400.23992648757
242100.0,0.0,3.99520977871182,262.847172407737,264.90773792619,106664.90581211948,0.0,387055.8252332787,481801.4569582342,264.90773792619,364.06584825444907,0.2,350000.0,-0.0,68204.33769460354,368455.23448593804,47372.81586247776
243000.0,0.0,4.03063146823425,264.437611736133,266.180089388907,109203.18631257398,0.0,381556.79754801566,476087.7199636377,266.180089388907,364.0645659484927,0.2,350000.0,-0.0,72147.36107929528,367620.25383853016,47265.46120781103
243900.0,0.0,4.05775710860747,264.877870332129,266.532296265703,111331.65304462805,0.0,380034.5802808579,474506.0677860205,266.532296265703,364.0642109860557,0.2,350000.0,-0.0,79774.85549661238,367389.1180756323,47235.74375258131
244800.0,0.0,3.98932414498847,264.747968958075,266.42837516646,105818.9288249112,0.0,380483.72111856315,474972.745309223,266.42837516646,364.0643157202022,0.2,350000.0,-0.0,75784.34854405327,367457.3162970107,47244.512095329956
245700.0,0.0,4.0903902976538,263.216982457975,265.20358596638,114392.4869249296,0.0,385777.1875208958,480472.8948890692,265.20358596638,364.06555009178317,0.2,350000.0,-0.0,83908.76580636646,368261.08420956315,47347.8536840867
246600.0,0.0,4.09000898393273,263.454894006153,265.393915204923,114309.79488937224,0.0,384954.59582140716,479618.1851305765,265.393915204923,364.06535827346613,0.2,350000.0,-0.0,78532.60736847646,368136.1806467697,47331.79465458468
247500.0,0.0,4.11019030344693,262.491941546608,264.623553237286,116218.83143158235,0.0,388284.05463199696,483077.64252320485,264.623553237286,364.0661346625132,0.2,350000.0,-0.0,81264.23561017518,368641.7306880308,47396.79394560396
248400.0,0.0,4.17034609557724,264.391659091329,266.143327273063,120967.70929474288,0.0,381715.68123598926,476252.8072586599,266.143327273063,364.06460299822425,0.2,350000.0,-0.0,82683.65466274589,367644.3789770523,47268.5630113353
249300.0,0.0,4.24067354788444,265.195638398068,266.786510718454,127001.43080285074,0.0,378935.8804682397,473364.4692845005,266.786510718454,364.0639547827058,0.2,350000.0,-0.0,95285.74956686149,367222.2898410143,47214.29440813042
250200.0,0.0,4.33555962360221,264.211075388724,265.998860310979,135967.3313854904,0.0,382340.05889215134,476901.5637146736,265.998860310979,364.0647485954522,0.2,350000.0,-0.0,107031.45091725068,367739.1854209199,47280.752411261135
251100.0,0.0,4.29914984524407,265.991726636169,267.423381308935,132132.6336418813,0.0,376183.3634856236,470504.4803897408,267.423381308935,364.06331292943213,0.2,350000.0,-0.0,99792.57474972995,366804.34351601126,47160.5584520586
252000.0,0.0,4.28990918158075,266.423782090738,267.769025672591,131177.31708542892,0.0,374689.509011687,468952.29842943745,267.769025672591,364.06296458085137,0.2,350000.0,-0.0,104993.9535998053,366577.5144023626,47131.394708875196
252900.0,0.0,4.45909675819698,265.794441350129,267.265553080103,147489.7979136959,0.0,376865.4877455429,471213.2381632755,267.265553080103,364.06347199246136,0.2,350000.0,-0.0,122800.28890200888,366907.9182911823,47173.8752088663
253800.0,0.0,4.44863680899462,263.782724288761,265.656179431009,147003.0238205606,0.0,383821.10536506656,478440.4375860838,265.656179431009,364.06509395736396,0.2,350000.0,-0.0,120137.5360750177,367964.0697484005,47309.66611050864
254700.0,0.0,4.53295069049597,260.571420131421,263.087136105137,156456.5107109436,0.0,394924.3585050778,489977.2167873359,263.087136105137,364.06768310010904,0.2,350000.0,-0.0,122635.40534587705,369650.004431004,47526.4291411291
255600.0,0.0,4.40731863938703,265.092943619182,266.704354895346,142596.96902812808,0.0,379290.9530712229,473733.4056826333,266.704354895346,364.06403758129125,0.2,350000.0,-0.0,97672.6105230503,367276.20459992945,47221.22630570522
256500.0,0.0,4.55928743691193,268.083374427964,269.096699542371,156989.87311242038,0.0,368951.38115876645,462990.12561099126,269.096699542371,364.0616265196621,0.2,350000.0,-0.0,127698.9200411975,365706.2284253189,47019.372226112435
257400.0,0.0,4.53930299809558,265.056372340978,266.675097872783,155805.9260136503,0.0,379417.40019041643,473864.7899243844,266.675097872783,364.0640670672119,0.2,350000.0,-0.0,136854.54485488386,367295.40452098654,47223.69486698399
258300.0,0.0,4.64049583482261,267.498407094393,268.628725675515,165708.0179389521,0.0,370973.93650233914,465091.6515445961,268.628725675515,364.0620981548152,0.2,350000.0,-0.0,136290.61774853567,366013.3362754437,47058.85752112849
